ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-12,37.84082870690639,-0.727334899442985,17.67584475851221,37.84082870690639,37.84082870690639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017263372026845953,0.0017263372026845953,0.0017263372026845953,-0.766232198657028,-0.766232198657028,-0.766232198657028,-0.036855213696439744,-0.036855213696439744,-0.036855213696439744,-0.7311033221632729,-0.7311033221632729,-0.7311033221632729,0.0,0.0,0.0,8.845967327809527
2022-01-13,37.839539907534245,0.15314683093139136,19.49232434489607,37.839539907534245,37.839539907534245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004147412359240025,0.004147412359240025,0.004147412359240025,-0.7561500916418458,-0.7561500916418458,-0.7561500916418458,-0.032519599999961804,-0.032519599999961804,-0.032519599999961804,-0.727777904001124,-0.727777904001124,-0.727777904001124,0.0,0.0,0.0,9.227168338766946
2022-01-14,37.8382511081621,0.9800097679950837,20.00336886314415,37.8382511081621,37.8382511081621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821175127928463,0.004821175127928463,0.004821175127928463,-0.727510842062616,-0.727510842062616,-0.727510842062616,-0.008280163621809652,-0.008280163621809652,-0.008280163621809652,-0.7240518535687349,-0.7240518535687349,-0.7240518535687349,0.0,0.0,0.0,10.310513182286378
2022-01-15,37.83696230878996,17.117882879312123,35.698834046173474,37.83696230878996,37.83696230878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007046775737603148,0.007046775737603148,0.007046775737603148,-0.32171630208863655,-0.32171630208863655,-0.32171630208863655,0.3912426821914056,0.3912426821914056,0.3912426821914056,-0.7200057600176454,-0.7200057600176454,-0.7200057600176454,0.0,0.0,0.0,25.664194712538933
2022-01-16,37.83567350941781,-9.432862018701437,8.651040149413353,37.83567350941781,37.83567350941781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008763969138734468,0.008763969138734468,0.008763969138734468,-1.0018656017438514,-1.0018656017438514,-1.0018656017438514,-0.2948861239486063,-0.2948861239486063,-0.2948861239486063,-0.7157434469339795,-0.7157434469339795,-0.7157434469339795,0.0,0.0,0.0,-0.07058629847896282
2022-01-17,37.83438471004566,1.0923916466949397,20.39712991685256,37.83438471004566,37.83438471004566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005324533030162568,0.005324533030162568,0.005324533030162568,-0.7164175168096353,-0.7164175168096353,-0.7164175168096353,-0.010351898272612056,-0.010351898272612056,-0.010351898272612056,-0.7113901515671857,-0.7113901515671857,-0.7113901515671857,0.0,0.0,0.0,10.729168766054316
2022-01-18,37.83309591067352,0.772963435474853,20.303978941083088,37.83309591067352,37.83309591067352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003980031552608192,-0.003980031552608192,-0.003980031552608192,-0.7194194185521862,-0.7194194185521862,-0.7194194185521862,-0.008349682654937463,-0.008349682654937463,-0.008349682654937463,-0.7070897043446405,-0.7070897043446405,-0.7070897043446405,0.0,0.0,0.0,10.615232048587684
2022-01-19,37.831807111301366,-0.1938641625052324,18.464259167213164,37.831807111301366,37.831807111301366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01364250302525653,-0.01364250302525653,-0.01364250302525653,-0.7534984690794727,-0.7534984690794727,-0.7534984690794727,-0.036855213694669736,-0.036855213694669736,-0.036855213694669736,-0.7030007523595465,-0.7030007523595465,-0.7030007523595465,0.0,0.0,0.0,9.325598370425878
2022-01-20,37.83051831192922,0.015102138530352435,18.524595528228385,37.83051831192922,37.83051831192922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017300093374496645,-0.017300093374496645,-0.017300093374496645,-0.7491117994278055,-0.7491117994278055,-0.7491117994278055,-0.03251959999960506,-0.03251959999960506,-0.03251959999960506,-0.6992921060537038,-0.6992921060537038,-0.6992921060537038,0.0,0.0,0.0,9.491230665993376
2022-01-21,37.82922951255708,1.8793538953509603,20.173532199092023,37.82922951255708,37.82922951255708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015363174732894794,-0.015363174732894794,-0.015363174732894794,-0.719780660593625,-0.719780660593625,-0.719780660593625,-0.008280163620979983,-0.008280163620979983,-0.008280163620979983,-0.69613732223975,-0.69613732223975,-0.69613732223975,0.0,0.0,0.0,10.60048170426089
2022-01-22,37.82794071318493,16.476134616784083,35.27319508552628,37.82794071318493,37.82794071318493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016092380996682712,-0.016092380996682712,-0.016092380996682712,-0.31855836657158054,-0.31855836657158054,-0.31855836657158054,0.3912426821910693,0.3912426821910693,0.3912426821910693,-0.6937086677659673,-0.6937086677659673,-0.6937086677659673,0.0,0.0,0.0,25.777533708826148
2022-01-23,37.82665191381278,-9.443442205212724,8.518101861436499,37.82665191381278,37.82665191381278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027394236494396935,-0.027394236494396935,-0.027394236494396935,-1.0144509958791523,-1.0144509958791523,-1.0144509958791523,-0.2948861239483571,-0.2948861239483571,-0.2948861239483571,-0.6921706354363985,-0.6921706354363985,-0.6921706354363985,0.0,0.0,0.0,-0.546632790928638
2022-01-24,37.82536311444064,0.571333579481525,19.257019181763386,37.82536311444064,37.82536311444064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04657954357910579,-0.04657954357910579,-0.04657954357910579,-0.7486046481354727,-0.7486046481354727,-0.7486046481354727,-0.010351898274373342,-0.010351898274373342,-0.010351898274373342,-0.6916732062819934,-0.6916732062819934,-0.6916732062819934,0.0,0.0,0.0,9.509120469558319
2022-01-25,37.82407431506849,-0.39583741968724767,18.600480010681455,37.82407431506849,37.82407431506849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0589292239902051,-0.0589292239902051,-0.0589292239902051,-0.7596239757357701,-0.7596239757357701,-0.7596239757357701,-0.008349682653313734,-0.008349682653313734,-0.008349682653313734,-0.6923450690922512,-0.6923450690922512,-0.6923450690922512,0.0,0.0,0.0,9.092000605330938
2022-01-26,37.822785515696346,-0.3273460227620985,17.524767376934616,37.822785515696346,37.822785515696346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048592924455517675,-0.048592924455517675,-0.048592924455517675,-0.7797351567423849,-0.7797351567423849,-0.7797351567423849,-0.03685521369513926,-0.03685521369513926,-0.03685521369513926,-0.694287018591728,-0.694287018591728,-0.694287018591728,0.0,0.0,0.0,8.33102992318125
2022-01-27,37.821496716324205,-0.029468915684802283,18.89830570241841,37.821496716324205,37.821496716324205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013358722083089322,-0.013358722083089322,-0.013358722083089322,-0.7434440793755207,-0.7434440793755207,-0.7434440793755207,-0.03251960000044869,-0.03251960000044869,-0.03251960000044869,-0.6975657572919827,-0.6975657572919827,-0.6975657572919827,0.0,0.0,0.0,9.703328909452278
2022-01-28,37.82020791695206,2.5700510612238148,20.36001472763752,37.82020791695206,37.82020791695206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03027599903228232,0.03027599903228232,0.03027599903228232,-0.6802124871837045,-0.6802124871837045,-0.6802124871837045,-0.008280163620947856,-0.008280163620947856,-0.008280163620947856,-0.7022083225950391,-0.7022083225950391,-0.7022083225950391,0.0,0.0,0.0,12.094430223957266
2022-01-29,37.81891911757991,18.513210242155218,36.95041069793748,37.81891911757991,37.81891911757991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05781271002926887,0.05781271002926887,0.05781271002926887,-0.25914195788777833,-0.25914195788777833,-0.25914195788777833,0.39124268219073305,0.39124268219073305,0.39124268219073305,-0.7081973501077805,-0.7081973501077805,-0.7081973501077805,0.0,0.0,0.0,28.018450372250722
2022-01-30,37.817630318813286,-8.583872869076624,10.747587762868987,37.817630318813286,37.817630318813286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055347721389122355,0.055347721389122355,0.055347721389122355,-0.9550057690732082,-0.9550057690732082,-0.9550057690732082,-0.2948861239477145,-0.2948861239477145,-0.2948861239477145,-0.715467366514616,-0.715467366514616,-0.715467366514616,0.0,0.0,0.0,1.7015751916687272
2022-01-31,37.81634152004667,1.2157614426082766,21.283625545454104,37.81634152004667,37.81634152004667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03044446180591845,0.03044446180591845,0.03044446180591845,-0.7038097176030486,-0.7038097176030486,-0.7038097176030486,-0.010351898274435153,-0.010351898274435153,-0.010351898274435153,-0.7239022811345317,-0.7239022811345317,-0.7239022811345317,0.0,0.0,0.0,11.200832874042183
2022-02-01,37.81505272128005,0.7231591666099516,19.096567434614908,37.81505272128005,37.81505272128005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005716401656549833,0.005716401656549833,0.005716401656549833,-0.7359674960532652,-0.7359674960532652,-0.7359674960532652,-0.008349682654210114,-0.008349682654210114,-0.008349682654210114,-0.733334215055605,-0.733334215055605,-0.733334215055605,0.0,0.0,0.0,9.98440305687736
2022-02-02,37.81376392251343,-0.18577550681467475,18.223658364141876,37.81376392251343,37.81376392251343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003661077272029342,0.0003661077272029342,0.0003661077272029342,-0.7800328772620979,-0.7800328772620979,-0.7800328772620979,-0.03685521369424338,-0.03685521369424338,-0.03685521369424338,-0.7435437712950574,-0.7435437712950574,-0.7435437712950574,0.0,0.0,0.0,8.317784849925566
2022-02-03,37.81247512374681,-0.5200760484094338,19.055155031257488,37.81247512374681,37.81247512374681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015305221039005334,0.015305221039005334,0.015305221039005334,-0.7714761887011514,-0.7714761887011514,-0.7714761887011514,-0.03251959999889161,-0.03251959999889161,-0.03251959999889161,-0.7542618097412651,-0.7542618097412651,-0.7542618097412651,0.0,0.0,0.0,8.641050929921521
2022-02-04,37.811186324980184,1.2624653587204882,18.786302769546012,37.811186324980184,37.811186324980184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034114124291618704,0.034114124291618704,0.034114124291618704,-0.7393387871509025,-0.7393387871509025,-0.7393387871509025,-0.008280163622092565,-0.008280163622092565,-0.008280163622092565,-0.7651727478204288,-0.7651727478204288,-0.7651727478204288,0.0,0.0,0.0,9.855909686732543
2022-02-05,37.80989752621357,15.240661172449524,33.81022018788134,37.80989752621357,37.80989752621357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381329741287502,0.0381329741287502,0.0381329741287502,-0.346543706804059,-0.346543706804059,-0.346543706804059,0.39124268219087033,0.39124268219087033,0.39124268219087033,-0.7759193631236796,-0.7759193631236796,-0.7759193631236796,0.0,0.0,0.0,24.7071154835979
2022-02-06,37.808608727446945,-11.488875761478,7.3227031219748095,37.808608727446945,37.808608727446945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022047881702674278,0.022047881702674278,0.022047881702674278,-1.0589472711931436,-1.0589472711931436,-1.0589472711931436,-0.2948861239478362,-0.2948861239478362,-0.2948861239478362,-0.7861090289479817,-0.7861090289479817,-0.7861090289479817,0.0,0.0,0.0,-2.2287143120922703
2022-02-07,37.80731992868033,-2.717581425683082,16.791918224425576,37.80731992868033,37.80731992868033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031001076034617835,-0.0031001076034617835,-0.0031001076034617835,-0.8087732750759846,-0.8087732750759846,-0.8087732750759846,-0.010351898273591814,-0.010351898273591814,-0.010351898273591814,-0.7953212691989311,-0.7953212691989311,-0.7953212691989311,0.0,0.0,0.0,7.229769968115998
2022-02-08,37.806031129913706,-3.3221324509699004,15.974133077133128,37.806031129913706,37.806031129913706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020673792303649872,-0.020673792303649872,-0.020673792303649872,-0.832139951688549,-0.832139951688549,-0.832139951688549,-0.00834968265384646,-0.00834968265384646,-0.00834968265384646,-0.8031164767310528,-0.8031164767310528,-0.8031164767310528,0.0,0.0,0.0,6.346122211931534
2022-02-09,37.80474233114709,-4.609179718928526,14.540548856764342,37.80474233114709,37.80474233114709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022236820000034907,-0.022236820000034907,-0.022236820000034907,-0.8681376339660348,-0.8681376339660348,-0.8681376339660348,-0.03685521369334752,-0.03685521369334752,-0.03685521369334752,-0.8090456002726524,-0.8090456002726524,-0.8090456002726524,0.0,0.0,0.0,4.985022771089455
2022-02-10,37.803453532380466,-3.4670926459406464,14.199825643428518,37.803453532380466,37.803453532380466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012318575257617433,-0.012318575257617433,-0.012318575257617433,-0.8574987460956136,-0.8574987460956136,-0.8574987460956136,-0.032519600000195,-0.032519600000195,-0.032519600000195,-0.8126605708378012,-0.8126605708378012,-0.8126605708378012,0.0,0.0,0.0,5.387039530280422
2022-02-11,37.80216473361384,-2.9067050018766367,16.890696684955213,37.80216473361384,37.80216473361384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015839511633779155,-0.0015839511633779155,-0.0015839511633779155,-0.8233893248561647,-0.8233893248561647,-0.8233893248561647,-0.008280163622060438,-0.008280163622060438,-0.008280163622060438,-0.8135252100707262,-0.8135252100707262,-0.8135252100707262,0.0,0.0,0.0,6.676265835502023
