ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-16,45.237387551369864,14.305104331780996,29.025357197598577,45.237387551369864,45.237387551369864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007871131828228435,-0.0007871131828228435,-0.0007871131828228435,-0.5267030510580477,-0.5267030510580477,-0.5267030510580477,-0.30168372624751966,-0.30168372624751966,-0.30168372624751966,-0.22423221162770518,-0.22423221162770518,-0.22423221162770518,0.0,0.0,0.0,21.41071750616801
2022-01-17,45.23671338812786,26.47443596241159,40.92502551649851,45.23671338812786,45.23671338812786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006013456217654732,-0.006013456217654732,-0.006013456217654732,-0.2564584657502144,-0.2564584657502144,-0.2564584657502144,-0.02453019669009096,-0.02453019669009096,-0.02453019669009096,-0.22591481284246875,-0.22591481284246875,-0.22591481284246875,0.0,0.0,0.0,33.635375277026405
2022-01-18,45.23603922488585,26.1729374195964,40.5768023373624,45.23603922488585,45.23603922488585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010628034361874017,-0.010628034361874017,-0.010628034361874017,-0.25728742807546856,-0.25728742807546856,-0.25728742807546856,-0.019345566770374786,-0.019345566770374786,-0.019345566770374786,-0.22731382694321983,-0.22731382694321983,-0.22731382694321983,0.0,0.0,0.0,33.597375036393956
2022-01-19,45.23536506164384,25.660649463105067,40.024336004350765,45.23536506164384,45.23536506164384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014056785905637532,-0.014056785905637532,-0.014056785905637532,-0.2661827213946469,-0.2661827213946469,-0.2661827213946469,-0.02371070334665179,-0.02371070334665179,-0.02371070334665179,-0.22841523214235757,-0.22841523214235757,-0.22841523214235757,0.0,0.0,0.0,33.19449248625516
2022-01-20,45.23469089840183,27.18599013835027,41.05065777429936,45.23469089840183,45.23469089840183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015979752010290154,-0.015979752010290154,-0.015979752010290154,-0.2514841097379773,-0.2514841097379773,-0.2514841097379773,-0.006285399999611946,-0.006285399999611946,-0.006285399999611946,-0.22921895772807516,-0.22921895772807516,-0.22921895772807516,0.0,0.0,0.0,33.85888492854466
2022-01-21,45.23401673515982,26.459260428249834,41.28508333661633,45.23401673515982,45.23401673515982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016338850103589313,-0.016338850103589313,-0.016338850103589313,-0.2519297404156657,-0.2519297404156657,-0.2519297404156657,-0.0058523718066989805,-0.0058523718066989805,-0.0058523718066989805,-0.2297385185053774,-0.2297385185053774,-0.2297385185053774,0.0,0.0,0.0,33.83822264111313
2022-01-22,45.23334257191781,43.97745285028519,58.57676496681547,45.23334257191781,45.23334257191781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015284505590239375,-0.015284505590239375,-0.015284505590239375,0.13612334548116617,0.13612334548116617,0.13612334548116617,0.3814079648605259,0.3814079648605259,0.3814079648605259,-0.23000011378912028,-0.23000011378912028,-0.23000011378912028,0.0,0.0,0.0,51.39065649010292
2022-01-23,45.2326684086758,13.350670149104332,28.158586977734466,45.2326684086758,45.2326684086758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013091955052452893,-0.013091955052452893,-0.013091955052452893,-0.5448169013703723,-0.5448169013703723,-0.5448169013703723,-0.30168372624725964,-0.30168372624725964,-0.30168372624725964,-0.23004122007065977,-0.23004122007065977,-0.23004122007065977,0.0,0.0,0.0,20.589146165547522
2022-01-24,45.231994245433796,25.64226663724315,41.04727220144183,45.231994245433796,45.231994245433796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010082059489583704,-0.010082059489583704,-0.010082059489583704,-0.2645209798445988,-0.2645209798445988,-0.2645209798445988,-0.024530196691830417,-0.024530196691830417,-0.024530196691830417,-0.22990872366318474,-0.22990872366318474,-0.22990872366318474,0.0,0.0,0.0,33.26718280730639
2022-01-25,45.231320082191786,26.6296393120846,40.7256010495796,45.231320082191786,45.231320082191786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006571989233698927,-0.006571989233698927,-0.006571989233698927,-0.2555742113716438,-0.2555742113716438,-0.2555742113716438,-0.019345566768733766,-0.019345566768733766,-0.019345566768733766,-0.2296566553692111,-0.2296566553692111,-0.2296566553692111,0.0,0.0,0.0,33.67136112288723
2022-01-26,45.230645918949776,26.39912125237143,40.81965498723166,45.230645918949776,45.230645918949776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002862947260461599,-0.002862947260461599,-0.002862947260461599,-0.2559172536174579,-0.2559172536174579,-0.2559172536174579,-0.023710703347101236,-0.023710703347101236,-0.023710703347101236,-0.22934360300989506,-0.22934360300989506,-0.22934360300989506,0.0,0.0,0.0,33.65534323602847
2022-01-27,45.229971755707766,27.352240136469067,41.57390950225871,45.229971755707766,45.229971755707766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007469173101190894,0.0007469173101190894,0.0007469173101190894,-0.23456837175788964,-0.23456837175788964,-0.23456837175788964,-0.0062854000004600175,-0.0062854000004600175,-0.0062854000004600175,-0.22902988906754873,-0.22902988906754873,-0.22902988906754873,0.0,0.0,0.0,34.62045092631605
2022-01-28,45.229297592465755,27.403054582079548,41.83990066950246,45.229297592465755,45.229297592465755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003948192840177908,0.003948192840177908,0.003948192840177908,-0.23067878832322228,-0.23067878832322228,-0.23067878832322228,-0.005852371806683687,-0.005852371806683687,-0.005852371806683687,-0.22877460935671654,-0.22877460935671654,-0.22877460935671654,0.0,0.0,0.0,34.79585802712532
2022-01-29,45.228623429223745,44.885585559680436,60.16035708523148,45.228623429223745,45.228623429223745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006428306898749163,0.006428306898749163,0.006428306898749163,0.15920363748614674,0.15920363748614674,0.15920363748614674,0.3814079648601958,0.3814079648601958,0.3814079648601958,-0.2286326342727982,-0.2286326342727982,-0.2286326342727982,0.0,0.0,0.0,52.42918479764732
2022-01-30,45.22794926558299,14.871238271030242,28.721487400540443,45.22794926558299,45.22794926558299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007914086485871786,0.007914086485871786,0.007914086485871786,-0.5224213163443583,-0.5224213163443583,-0.5224213163443583,-0.301683726246625,-0.301683726246625,-0.301683726246625,-0.22865167658360505,-0.22865167658360505,-0.22865167658360505,0.0,0.0,0.0,21.599904474701273
2022-01-31,45.22727510194224,26.694267734971696,41.558987286394505,45.22727510194224,45.22727510194224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008242182424850973,0.008242182424850973,0.008242182424850973,-0.2451575431059418,-0.2451575431059418,-0.2451575431059418,-0.02453019669190061,-0.02453019669190061,-0.02453019669190061,-0.2288695288388921,-0.2288695288388921,-0.2288695288388921,0.0,0.0,0.0,34.13946745657355
2022-02-01,45.22660093830149,27.125649390774434,41.06670281660427,45.22660093830149,45.22660093830149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007433167126485495,0.007433167126485495,0.007433167126485495,-0.2412239689326639,-0.2412239689326639,-0.2412239689326639,-0.01934556676962121,-0.01934556676962121,-0.01934556676962121,-0.22931156928952817,-0.22931156928952817,-0.22931156928952817,0.0,0.0,0.0,34.31686075863066
2022-02-02,45.225926774660735,26.12391913654266,41.32893155980113,45.225926774660735,45.225926774660735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005736294080076209,0.005736294080076209,0.005736294080076209,-0.24796303711283818,-0.24796303711283818,-0.24796303711283818,-0.02371070334618483,-0.02371070334618483,-0.02371070334618483,-0.22998862784672955,-0.22998862784672955,-0.22998862784672955,0.0,0.0,0.0,34.01156861537304
2022-02-03,45.22525261101998,27.251907376178437,42.10028359772137,45.22525261101998,45.22525261101998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003616376275955783,0.003616376275955783,0.003616376275955783,-0.23356431700664615,-0.23356431700664615,-0.23356431700664615,-0.006285399998914178,-0.006285399998914178,-0.006285399998914178,-0.23089529328368777,-0.23089529328368777,-0.23089529328368777,0.0,0.0,0.0,34.66224737347406
2022-02-04,45.22457844737923,27.25773640065993,41.70635516148819,45.22457844737923,45.22457844737923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016714107421916123,0.0016714107421916123,0.0016714107421916123,-0.2361896909603169,-0.2361896909603169,-0.2361896909603169,-0.005852371807744311,-0.005852371807744311,-0.005852371807744311,-0.23200872989476412,-0.23200872989476412,-0.23200872989476412,0.0,0.0,0.0,34.54299924008212
2022-02-05,45.22390428373848,44.453655897241894,58.82832728166102,45.22390428373848,45.22390428373848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004937959739596023,0.0004937959739596023,0.0004937959739596023,0.14861370427015574,0.14861370427015574,0.14861370427015574,0.38140796486032225,0.38140796486032225,0.38140796486032225,-0.2332880565641261,-0.2332880565641261,-0.2332880565641261,0.0,0.0,0.0,51.94479622090381
2022-02-06,45.22323012009773,13.760082676423824,28.428149518330024,45.22323012009773,45.22323012009773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005105177229482658,0.0005105177229482658,0.0005105177229482658,-0.535847532643092,-0.535847532643092,-0.535847532643092,-0.3016837262467444,-0.3016837262467444,-0.3016837262467444,-0.2346743241192958,-0.2346743241192958,-0.2346743241192958,0.0,0.0,0.0,20.990473842092598
2022-02-07,45.22255595645697,25.854341352221475,40.87362711129319,45.22255595645697,45.22255595645697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018498842775278837,0.0018498842775278837,0.0018498842775278837,-0.25877142087996646,-0.25877142087996646,-0.25877142087996646,-0.02453019669105859,-0.02453019669105859,-0.02453019669105859,-0.23609110846643572,-0.23609110846643572,-0.23609110846643572,0.0,0.0,0.0,33.520250895780805
2022-02-08,45.22188179281622,26.66235804384646,41.50921006549446,45.22188179281622,45.22188179281622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004278995359918759,0.004278995359918759,0.004278995359918759,-0.2525122892930516,-0.2525122892930516,-0.2525122892930516,-0.01934556676924447,-0.01934556676924447,-0.01934556676924447,-0.2374457178837259,-0.2374457178837259,-0.2374457178837259,0.0,0.0,0.0,33.802800895172425
2022-02-09,45.22120762917547,26.523502950207774,40.148248787411,45.22120762917547,45.22120762917547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007237284000003913,0.007237284000003913,0.007237284000003913,-0.25510441291129937,-0.25510441291129937,-0.25510441291129937,-0.023710703345268445,-0.023710703345268445,-0.023710703345268445,-0.23863099356603484,-0.23863099356603484,-0.23863099356603484,0.0,0.0,0.0,33.685078005794686
2022-02-10,45.220533465534714,26.950890637663164,41.87741530249168,45.220533465534714,45.220533465534714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009962895891186898,0.009962895891186898,0.009962895891186898,-0.23585016776884044,-0.23585016776884044,-0.23585016776884044,-0.006285400000183065,-0.006285400000183065,-0.006285400000183065,-0.2395276636598442,-0.2395276636598442,-0.2395276636598442,0.0,0.0,0.0,34.555263061091885
2022-02-11,45.21985930189397,27.007230889828573,41.46205105056371,45.21985930189397,45.21985930189397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011679742058740165,0.011679742058740165,0.011679742058740165,-0.23417982292663675,-0.23417982292663675,-0.23417982292663675,-0.005852371807729004,-0.005852371807729004,-0.005852371807729004,-0.2400071931776479,-0.2400071931776479,-0.2400071931776479,0.0,0.0,0.0,34.63028065780901
