ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-11,10.5325467425,7.314251142807205,10.48822648744256,10.5325467425,10.5325467425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15142590172960257,-0.15142590172960257,-0.15142590172960257,-0.014266521347474664,-0.014266521347474664,-0.014266521347474664,-0.1371593803821279,-0.1371593803821279,-0.1371593803821279,0.0,0.0,0.0,8.937646354507748
2022-01-12,10.53245740675,7.085515387807792,10.446899462570899,10.53245740675,10.53245740675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16851928091899257,-0.16851928091899257,-0.16851928091899257,-0.03233905913569654,-0.03233905913569654,-0.03233905913569654,-0.13618022178329603,-0.13618022178329603,-0.13618022178329603,0.0,0.0,0.0,8.757535258254572
2022-01-13,10.532368070999999,7.44289730535298,10.731156098884378,10.532368070999999,10.532368070999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13829136436448483,-0.13829136436448483,-0.13829136436448483,-0.0030830999999595793,-0.0030830999999595793,-0.0030830999999595793,-0.13520826436452527,-0.13520826436452527,-0.13520826436452527,0.0,0.0,0.0,9.07583252047247
2022-01-14,10.53227873525,7.260430321206192,10.472372248532766,10.53227873525,10.53227873525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15247921730829944,-0.15247921730829944,-0.15247921730829944,-0.018222213021278966,-0.018222213021278966,-0.018222213021278966,-0.13425700428702048,-0.13425700428702048,-0.13425700428702048,0.0,0.0,0.0,8.926325117226234
2022-01-15,10.532189399499998,11.442783212994158,14.726670806297037,10.532189399499998,10.532189399499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486443926366019,0.2486443926366019,0.2486443926366019,0.3819839751476102,0.3819839751476102,0.3819839751476102,-0.13333958251100828,-0.13333958251100828,-0.13333958251100828,0.0,0.0,0.0,13.150959235872334
2022-01-16,10.532100063749999,4.376225464358479,7.564097127057151,10.532100063749999,10.532100063749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43837486204151355,-0.43837486204151355,-0.43837486204151355,-0.3059059870898535,-0.3059059870898535,-0.3059059870898535,-0.13246887495166,-0.13246887495166,-0.13246887495166,0.0,0.0,0.0,5.915092151296177
2022-01-17,10.532010728,7.496671173334928,10.624145250910981,10.532010728,10.532010728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13982466775314473,-0.13982466775314473,-0.13982466775314473,-0.00816709455540765,-0.00816709455540765,-0.00816709455540765,-0.13165757319773708,-0.13165757319773708,-0.13165757319773708,0.0,0.0,0.0,9.059375827184844
2022-01-18,10.531921392249998,7.331188271563883,10.659007318687324,10.531921392249998,10.531921392249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14518476384364792,-0.14518476384364792,-0.14518476384364792,-0.014266521348419117,-0.014266521348419117,-0.014266521348419117,-0.1309182424952288,-0.1309182424952288,-0.1309182424952288,0.0,0.0,0.0,9.002846872096319
2022-01-19,10.531832056499999,7.263345372574817,10.46410566636823,10.531832056499999,10.531832056499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16260240368113135,-0.16260240368113135,-0.16260240368113135,-0.032339059133963274,-0.032339059133963274,-0.032339059133963274,-0.13026334454716806,-0.13026334454716806,-0.13026334454716806,0.0,0.0,0.0,8.819330848947107
2022-01-20,10.53174272075,7.57215398696826,10.787329055341239,10.53174272075,10.53174272075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1327883140912276,-0.1327883140912276,-0.1327883140912276,-0.0030830999995997282,-0.0030830999995997282,-0.0030830999995997282,-0.12970521409162786,-0.12970521409162786,-0.12970521409162786,0.0,0.0,0.0,9.13325036041905
2022-01-21,10.531653384999998,7.318470153373174,10.54415092698593,10.531653384999998,10.531653384999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14747819316945407,-0.14747819316945407,-0.14747819316945407,-0.018222213020466116,-0.018222213020466116,-0.018222213020466116,-0.12925598014898795,-0.12925598014898795,-0.12925598014898795,0.0,0.0,0.0,8.978464172693233
2022-01-22,10.53156404925,11.588201310536187,14.769973015549418,10.53156404925,10.53156404925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25305654993073623,0.25305654993073623,0.25305654993073623,0.3819839751472922,0.3819839751472922,0.3819839751472922,-0.12892742521655595,-0.12892742521655595,-0.12892742521655595,0.0,0.0,0.0,13.196645312927778
2022-01-23,10.531474713499998,4.284383929694966,7.600428810948196,10.531474713499998,10.531474713499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43463676554569974,-0.43463676554569974,-0.43463676554569974,-0.30590598708953565,-0.30590598708953565,-0.30590598708953565,-0.1287307784561641,-0.1287307784561641,-0.1287307784561641,0.0,0.0,0.0,5.954108607598034
2022-01-24,10.531385377749999,7.508917474936532,10.759273555915586,10.531385377749999,10.531385377749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13684353653377876,-0.13684353653377876,-0.13684353653377876,-0.008167094557220367,-0.008167094557220367,-0.008167094557220367,-0.12867644197655836,-0.12867644197655836,-0.12867644197655836,0.0,0.0,0.0,9.090233358058564
2022-01-25,10.531296042,7.4671565472723636,10.620815869679033,10.531296042,10.531296042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14304017389920803,-0.14304017389920803,-0.14304017389920803,-0.01426652134671337,-0.01426652134671337,-0.01426652134671337,-0.12877365255249465,-0.12877365255249465,-0.12877365255249465,0.0,0.0,0.0,9.024897624768279
2022-01-26,10.53120670625,7.210181836148241,10.567666122189804,10.53120670625,10.53120670625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16136914356966156,-0.16136914356966156,-0.16136914356966156,-0.03233905913442778,-0.03233905913442778,-0.03233905913442778,-0.12903008443523378,-0.12903008443523378,-0.12903008443523378,0.0,0.0,0.0,8.831794899307361
2022-01-27,10.531117370499999,7.536712733344828,10.687758374587363,10.531117370499999,10.531117370499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13253450217573243,-0.13253450217573243,-0.13253450217573243,-0.0030831000004746117,-0.0030831000004746117,-0.0030831000004746117,-0.1294514021752578,-0.1294514021752578,-0.1294514021752578,0.0,0.0,0.0,9.135380972446573
2022-01-28,10.53102803475,7.409464445071229,10.648716045662958,10.53102803475,10.53102803475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14826298850058256,-0.14826298850058256,-0.14826298850058256,-0.018222213020457484,-0.018222213020457484,-0.018222213020457484,-0.13004077548012508,-0.13004077548012508,-0.13004077548012508,0.0,0.0,0.0,8.969666346334547
2022-01-29,10.530938698999998,11.537270112800744,14.900561506746584,10.530938698999998,10.530938698999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25118560419683544,0.25118560419683544,0.25118560419683544,0.38198397514697413,0.38198397514697413,0.38198397514697413,-0.13079837095013874,-0.13079837095013874,-0.13079837095013874,0.0,0.0,0.0,13.176158898868149
2022-01-30,10.530849363456499,4.24674761087331,7.596760366510406,10.530849363456499,10.530849363456499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4376268250511404,-0.4376268250511404,-0.4376268250511404,-0.3059059870889801,-0.3059059870889801,-0.3059059870889801,-0.13172083796216036,-0.13172083796216036,-0.13172083796216036,0.0,0.0,0.0,5.922267191435209
2022-01-31,10.530760027913,7.323543053246435,10.622943307568866,10.530760027913,10.530760027913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14096790246455845,-0.14096790246455845,-0.14096790246455845,-0.008167094557301746,-0.008167094557301746,-0.008167094557301746,-0.13280080790725673,-0.13280080790725673,-0.13280080790725673,0.0,0.0,0.0,9.04626087542049
2022-02-01,10.530670692369501,7.339127811104923,10.651757918195123,10.530670692369501,10.530670692369501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1482929486902244,-0.1482929486902244,-0.1482929486902244,-0.014266521347657837,-0.014266521347657837,-0.014266521347657837,-0.1340264273425666,-0.1340264273425666,-0.1340264273425666,0.0,0.0,0.0,8.9690464837123
2022-02-02,10.530581356826,7.162222025035295,10.34944735064393,10.530581356826,10.530581356826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1677200054551492,-0.1677200054551492,-0.1677200054551492,-0.03233905913347167,-0.03233905913347167,-0.03233905913347167,-0.13538094632167755,-0.13538094632167755,-0.13538094632167755,0.0,0.0,0.0,8.76439219421325
2022-02-03,10.530492021282502,7.450837560904557,10.615232917977547,10.530492021282502,10.530492021282502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13992548316760947,-0.13992548316760947,-0.13992548316760947,-0.003083099998880026,-0.003083099998880026,-0.003083099998880026,-0.13684238316872943,-0.13684238316872943,-0.13684238316872943,0.0,0.0,0.0,9.057007837211891
2022-02-04,10.530402685739002,7.220843889558896,10.469457317515761,10.530402685739002,10.530402685739002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15660549925109182,-0.15660549925109182,-0.15660549925109182,-0.01822221302150459,-0.01822221302150459,-0.01822221302150459,-0.13838328622958723,-0.13838328622958723,-0.13838328622958723,0.0,0.0,0.0,8.881283715823807
2022-02-05,10.530313350195502,11.372773093283232,14.780226438625741,10.530313350195502,10.530313350195502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24201336348848262,0.24201336348848262,0.24201336348848262,0.3819839751470853,0.3819839751470853,0.3819839751470853,-0.1399706116586027,-0.1399706116586027,-0.1399706116586027,0.0,0.0,0.0,13.078789902663988
2022-02-06,10.530224014652003,4.192668734258451,7.425608425727371,10.530224014652003,10.530224014652003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4474717211892438,-0.4474717211892438,-0.4474717211892438,-0.30590598708907984,-0.30590598708907984,-0.30590598708907984,-0.14156573410016393,-0.14156573410016393,-0.14156573410016393,0.0,0.0,0.0,5.818246550307362
2022-02-07,10.530134679108503,7.368143560755016,10.505819728257714,10.530134679108503,10.530134679108503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1512916987926391,-0.1512916987926391,-0.1512916987926391,-0.00816709455641601,-0.00816709455641601,-0.00816709455641601,-0.1431246042362231,-0.1431246042362231,-0.1431246042362231,0.0,0.0,0.0,8.937012714990896
2022-02-08,10.530045343565003,7.1997494046450194,10.506210066035289,10.530045343565003,10.530045343565003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1588645850060939,-0.1588645850060939,-0.1588645850060939,-0.014266521347277197,-0.014266521347277197,-0.014266521347277197,-0.1445980636588167,-0.1445980636588167,-0.1445980636588167,0.0,0.0,0.0,8.857194059964197
2022-02-09,10.529956008021504,7.0584674691055485,10.281535505659088,10.529956008021504,10.529956008021504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17827138260394948,-0.17827138260394948,-0.17827138260394948,-0.03233905913251557,-0.03233905913251557,-0.03233905913251557,-0.14593232347143392,-0.14593232347143392,-0.14593232347143392,0.0,0.0,0.0,8.652766191712745
2022-02-10,10.529866672478004,7.308687785830664,10.614489638496003,10.529866672478004,10.529866672478004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15015270853102,-0.15015270853102,-0.15015270853102,-0.003083100000188771,-0.003083100000188771,-0.003083100000188771,-0.14706960853083123,-0.14706960853083123,-0.14706960853083123,0.0,0.0,0.0,8.948778671134912
2022-02-11,10.529777336934506,7.186585175100024,10.376085764370979,10.529777336934506,10.529777336934506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1661711774496712,-0.1661711774496712,-0.1661711774496712,-0.018222213021495987,-0.018222213021495987,-0.018222213021495987,-0.1479489644281752,-0.1479489644281752,-0.1479489644281752,0.0,0.0,0.0,8.780031838573235
2022-02-12,10.529688001391007,11.457483355277438,14.584628519383777,10.529688001391007,10.529688001391007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23347675583364505,0.23347675583364505,0.23347675583364505,0.3819839751467673,0.3819839751467673,0.3819839751467673,-0.14850721931312227,-0.14850721931312227,-0.14850721931312227,0.0,0.0,0.0,12.988125395896237
2022-02-13,10.529598665847505,4.107115919029259,7.437202129247114,10.529598665847505,10.529598665847505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4545860747163961,-0.4545860747163961,-0.4545860747163961,-0.3059059870895972,-0.3059059870895972,-0.3059059870895972,-0.14868008762679888,-0.14868008762679888,-0.14868008762679888,0.0,0.0,0.0,5.742989740000886
2022-02-14,10.529509330304007,7.188173635894795,10.498181764127697,10.529509330304007,10.529509330304007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15657049243971677,-0.15657049243971677,-0.15657049243971677,-0.008167094556497417,-0.008167094556497417,-0.008167094556497417,-0.14840339788321935,-0.14840339788321935,-0.14840339788321935,0.0,0.0,0.0,8.880898869309716
2022-02-15,10.529419994760508,7.278689363505757,10.51407036622612,10.529419994760508,10.529419994760508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16188094331881767,-0.16188094331881767,-0.16188094331881767,-0.01426652134733164,-0.01426652134733164,-0.01426652134733164,-0.14761442197148603,-0.14761442197148603,-0.14761442197148603,0.0,0.0,0.0,8.824907553408657
2022-02-16,10.529330659217008,6.987126165589974,10.206581998682465,10.529330659217008,10.529330659217008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1785923383311406,-0.1785923383311406,-0.1785923383311406,-0.03233905913440066,-0.03233905913440066,-0.03233905913440066,-0.14625327919673994,-0.14625327919673994,-0.14625327919673994,0.0,0.0,0.0,8.648872875725672
