ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday_1,Black Friday_1_lower,Black Friday_1_upper,Black Friday_2,Black Friday_2_lower,Black Friday_2_upper,Promotion Ramadan_1,Promotion Ramadan_1_lower,Promotion Ramadan_1_upper,Promotion Ramadan_2,Promotion Ramadan_2_lower,Promotion Ramadan_2_upper,Soldes Été_1,Soldes Été_1_lower,Soldes Été_1_upper,Soldes Été_2,Soldes Été_2_lower,Soldes Été_2_upper,Tabaski_1,Tabaski_1_lower,Tabaski_1_upper,Tabaski_2,Tabaski_2_lower,Tabaski_2_upper,Tabaski_3,Tabaski_3_lower,Tabaski_3_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-01-22,64.30033801428083,38.15687536971482,66.3334291447867,64.30033801428083,64.30033801428083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004934519326398072,-0.004934519326398072,-0.004934519326398072,-0.1841810864105191,-0.1841810864105191,-0.1841810864105191,0.3734225793321234,0.3734225793321234,0.3734225793321234,-0.5526691464162444,-0.5526691464162444,-0.5526691464162444,0.0,0.0,0.0,52.45743190224698
2022-01-23,64.2988160625799,-5.366283556307327,22.581703770974084,64.2988160625799,64.2988160625799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007283555244697398,0.007283555244697398,0.007283555244697398,-0.860907322582402,-0.860907322582402,-0.860907322582402,-0.3160933877357367,-0.3160933877357367,-0.3160933877357367,-0.5520974900913628,-0.5520974900913628,-0.5520974900913628,0.0,0.0,0.0,8.943494480925896
2022-01-24,64.297294110879,14.381757577759398,43.10063905574574,64.297294110879,64.297294110879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00838350275002963,0.00838350275002963,0.00838350275002963,-0.5564043384207921,-0.5564043384207921,-0.5564043384207921,-0.012553857732672355,-0.012553857732672355,-0.012553857732672355,-0.5522339834381494,-0.5522339834381494,-0.5522339834381494,0.0,0.0,0.0,28.522000718868277
2022-01-25,64.29577215917809,14.540004428107759,43.406058755066866,64.29577215917809,64.29577215917809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.377295142111778e-05,9.377295142111778e-05,9.377295142111778e-05,-0.5612589338421134,-0.5612589338421134,-0.5612589338421134,-0.008195164586498424,-0.008195164586498424,-0.008195164586498424,-0.5531575422070362,-0.5531575422070362,-0.5531575422070362,0.0,0.0,0.0,28.20919562656235
2022-01-26,64.29425020747718,12.778269035095803,41.5179878514395,64.29425020747718,64.29425020747718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008030841631357904,-0.008030841631357904,-0.008030841631357904,-0.5820525712248799,-0.5820525712248799,-0.5820525712248799,-0.01909275445581298,-0.01909275445581298,-0.01909275445581298,-0.554928975137709,-0.554928975137709,-0.554928975137709,0.0,0.0,0.0,26.87161655923932
2022-01-27,64.29272825577625,12.980811299072839,40.83055064218601,64.29272825577625,64.29272825577625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006213446406730007,-0.006213446406730007,-0.006213446406730007,-0.579926481121782,-0.579926481121782,-0.579926481121782,-0.016126200000461784,-0.016126200000461784,-0.016126200000461784,-0.5575868347145904,-0.5575868347145904,-0.5575868347145904,0.0,0.0,0.0,27.007672596684966
2022-01-28,64.29120630407535,15.201939877161553,41.93299907977862,64.29120630407535,64.29120630407535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007700508447118025,0.007700508447118025,0.007700508447118025,-0.5548043195150614,-0.5548043195150614,-0.5548043195150614,-0.0013612148225321113,-0.0013612148225321113,-0.0013612148225321113,-0.5611436131396472,-0.5611436131396472,-0.5611436131396472,0.0,0.0,0.0,28.6221673397404
2022-01-29,64.28968435237444,39.20678439342367,66.50505634604058,64.28968435237444,64.28968435237444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026406980262801093,0.026406980262801093,0.026406980262801093,-0.16575286703300635,-0.16575286703300635,-0.16575286703300635,0.37342257933175216,0.37342257933175216,0.37342257933175216,-0.5655824266275595,-0.5655824266275595,-0.5655824266275595,0.0,0.0,0.0,53.633484850321366
2022-01-30,64.28816240547745,-4.948425159577101,22.8829298263309,64.28816240547745,64.28816240547745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03866382012835198,0.03866382012835198,0.03866382012835198,-0.8482838902363404,-0.8482838902363404,-0.8482838902363404,-0.316093387735107,-0.316093387735107,-0.316093387735107,-0.5708543226295855,-0.5708543226295855,-0.5708543226295855,0.0,0.0,0.0,9.75354990401339
2022-01-31,64.28664045858046,14.73330195677497,43.42943587359503,64.28664045858046,64.28664045858046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763607708216983,0.03763607708216983,0.03763607708216983,-0.5517941122063517,-0.5517941122063517,-0.5517941122063517,-0.012553857732720039,-0.012553857732720039,-0.012553857732720039,-0.5768763315558015,-0.5768763315558015,-0.5768763315558015,0.0,0.0,0.0,28.81365076000913
2022-02-01,64.28511851168348,14.144995196216724,41.35910998464677,64.28511851168348,64.28511851168348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025534459334391423,0.025534459334391423,0.025534459334391423,-0.5661910725242123,-0.5661910725242123,-0.5661910725242123,-0.008195164587383619,-0.008195164587383619,-0.008195164587383619,-0.5835303672712202,-0.5835303672712202,-0.5835303672712202,0.0,0.0,0.0,27.887458314207315
2022-02-02,64.28359656478649,11.912001934301673,40.840450116072425,64.28359656478649,64.28359656478649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011325222499957611,0.011325222499957611,0.011325222499957611,-0.5984305914704134,-0.5984305914704134,-0.5984305914704134,-0.01909275445490409,-0.01909275445490409,-0.01909275445490409,-0.590663059515467,-0.590663059515467,-0.590663059515467,0.0,0.0,0.0,25.814325850675875
2022-02-03,64.2820746178895,11.248343504559507,39.10194809890359,64.2820746178895,64.2820746178895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038611178136203454,0.0038611178136203454,0.0038611178136203454,-0.6103516591668011,-0.6103516591668011,-0.6103516591668011,-0.01612619999888317,-0.01612619999888317,-0.01612619999888317,-0.5980865769815383,-0.5980865769815383,-0.5980865769815383,0.0,0.0,0.0,25.047403720176533
2022-02-04,64.28055267099253,10.863757136023798,39.536838232743236,64.28055267099253,64.28055267099253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005950247810551194,0.005950247810551194,0.005950247810551194,-0.6009914397648091,-0.6009914397648091,-0.6009914397648091,-0.0013612148236023247,-0.0013612148236023247,-0.0013612148236023247,-0.6055804727517579,-0.6055804727517579,-0.6055804727517579,0.0,0.0,0.0,25.648490772375087
2022-02-05,64.27903072409555,36.25824561852129,63.045538732823466,64.27903072409555,64.27903072409555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013409742334294067,0.013409742334294067,0.013409742334294067,-0.22606223321100538,-0.22606223321100538,-0.22606223321100538,0.37342257933191614,0.37342257933191614,0.37342257933191614,-0.6128945548772157,-0.6128945548772157,-0.6128945548772157,0.0,0.0,0.0,49.74796948996768
2022-02-06,64.27750877719856,-9.485918160870195,19.543385271816437,64.27750877719856,64.27750877719856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01886101251052333,0.01886101251052333,0.01886101251052333,-0.9169851301557899,-0.9169851301557899,-0.9169851301557899,-0.3160933877352274,-0.3160933877352274,-0.3160933877352274,-0.6197527549310857,-0.6197527549310857,-0.6197527549310857,0.0,0.0,0.0,5.335989025049213
2022-02-07,64.27598683030158,10.276291888756038,38.043802859264524,64.27598683030158,64.27598683030158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016751861739825853,0.016751861739825853,0.016751861739825853,-0.6216599332293282,-0.6216599332293282,-0.6216599332293282,-0.01255385773188196,-0.01255385773188196,-0.01255385773188196,-0.6258579372372721,-0.6258579372372721,-0.6258579372372721,0.0,0.0,0.0,24.318181149127117
2022-02-08,64.27446488340459,9.304637759087978,38.013877302867115,64.27446488340459,64.27446488340459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006169047942080823,0.006169047942080823,0.006169047942080823,-0.6329236787175531,-0.6329236787175531,-0.6329236787175531,-0.008195164587015774,-0.008195164587015774,-0.008195164587015774,-0.6308975620726179,-0.6308975620726179,-0.6308975620726179,0.0,0.0,0.0,23.593634121797976
2022-02-09,64.2729429365076,7.924367566665697,35.110413372946184,64.2729429365076,64.2729429365076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009470313000030253,-0.009470313000030253,-0.009470313000030253,-0.6631131558069407,-0.6631131558069407,-0.6631131558069407,-0.019092754453995227,-0.019092754453995227,-0.019092754453995227,-0.6345500883529153,-0.6345500883529153,-0.6345500883529153,0.0,0.0,0.0,21.652708912880627
2022-02-10,64.27142098961062,7.106670053288451,34.86189582656309,64.27142098961062,64.27142098961062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024515660397348208,-0.024515660397348208,-0.024515660397348208,-0.6771338364049886,-0.6771338364049886,-0.6771338364049886,-0.01612620000019275,-0.01612620000019275,-0.01612620000019275,-0.6364919760074477,-0.6364919760074477,-0.6364919760074477,0.0,0.0,0.0,20.751067123715472
2022-02-11,64.26989904271365,7.119795820290118,34.97874239047085,64.26989904271365,64.26989904271365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033386193232337026,-0.033386193232337026,-0.033386193232337026,-0.6711525342756355,-0.6711525342756355,-0.6711525342756355,-0.0013612148235944144,-0.0013612148235944144,-0.0013612148235944144,-0.6364051262197041,-0.6364051262197041,-0.6364051262197041,0.0,0.0,0.0,21.134993422557145
